id,"replace(replace(replace(campaign.name, char(10), ''), char(13), ''), ',', '')",does the link work,gallery,has a video,does the video work (1/0),direct link,youtube/other (1/0),link,finance,etat,ville,raised_amount,goal_amount,percent,time_left_qty,end_year
165317,The New Vagabonds Debut Record,1,20,1,,,,https://www.indiegogo.com/projects/the-new-vagabonds-debut-record,Flexible Funding, Texas,San Antonio,3230,20000,16,0,2014
220337,Institute of Sound Campaign,1,7,1,,,,https://www.indiegogo.com/projects/institute-of-sound-campaign,Flexible Funding, New Jersey,Hackettstown,35,3000,1,0,2013
120908,Help Psychic Babble Tour!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-psychic-babble-tour,Flexible Funding, Pennsylvania,Trevose,7715,5000,154,0,2013
52398,Oggi Pop: My Debut Album,1,7,1,,,,https://www.indiegogo.com/projects/oggi-pop-my-debut-album,Flexible Funding, Oregon,Portland,884,2500,35,0,2014
189444,Breakthrough Debut EP,1,2,1,,,,https://www.indiegogo.com/projects/breakthrough-debut-ep,Flexible Funding, California,Los Angeles,0,6000,0,0,2013
256110,Auxiliary Arms Music Campaign,1,NULL,1,,,,https://www.indiegogo.com/projects/auxiliary-arms-music-campaign,Flexible Funding, New York,new york,205,2000,10,0,2012
89637,GALACTIC POWOW - Ilan Navah's Sophomore Album,1,NULL,1,,,,https://www.indiegogo.com/projects/galactic-powow-ilan-navah-s-sophomore-album,Flexible Funding, California,Sebastopol,1397,4444,31,0,2014
66613,Zoe Cummins EP,1,NULL,1,,,,https://www.indiegogo.com/projects/zoe-cummins-ep--2,Flexible Funding, Tennessee,Nashville,3560,3500,102,0,2014
317432,Ancient Music Resurrected,1,9,1,,,,https://www.indiegogo.com/projects/ancient-music-resurrected,Flexible Funding, California,San Francisco,8985,9500,95,0,2013
270892,Who is K.Miles campaign,1,7,1,,,,https://www.indiegogo.com/projects/who-is-k-miles-campaign,Flexible Funding, Ohio,Canton,0,3000,0,0,2012
311387,John Skelton addition to the Lark Camp 2013 Staff,1,2,1,,,,https://www.indiegogo.com/projects/john-skelton-addition-to-the-lark-camp-2013-staff,Flexible Funding, California,Mendocino,275,1000,28,0,2012
188685,Terranomaly,1,2,1,,,,https://www.indiegogo.com/projects/terranomaly,Flexible Funding, Tennessee,Nashville,62,32100,0,0,2013
323210,TIME MACHINE NEEDS YOUR HELP TO BE COMPLETED,1,6,1,,,,https://www.indiegogo.com/projects/time-machine-needs-your-help-to-be-completed,Flexible Funding, New York,Bronxville,1389,10000,14,0,2014
30849,The Secret of the Song Lyrics of Cathi Walkup Songbook &  Double CD,1,NULL,1,,,,https://www.indiegogo.com/projects/the-secret-of-the-song-lyrics-of-cathi-walkup-songbook-double-cd,Flexible Funding, California,Oakland,3955,9000,44,0,2014
5760,Parasite Avenue,1,NULL,1,,,,https://www.indiegogo.com/projects/parasite-avenue,Flexible Funding, Michigan,Grand Rapids,155,2500,6,0,2014
135342,Help La Guerre Tour the UK!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-la-guerre-tour-the-uk,Flexible Funding, Kansas,Lawrence,1170,6000,20,0,2014
132227,Tour Fundraiser,1,1,1,,,,https://www.indiegogo.com/projects/tour-fundraiser--3,Flexible Funding, New York,Wantagh,0,5000,0,0,2014
126431,The High Fives - New Single!,1,2,1,,,,https://www.indiegogo.com/projects/the-high-fives-new-single,Flexible Funding, Tennessee,Franklin,0,1200,0,0,2013
13512,Oh dear Amy Jones SERIOUSLY needs help...,1,3,1,,,,https://www.indiegogo.com/projects/oh-dear-amy-jones-seriously-needs-help,Flexible Funding, California,Los Angeles,235,5000,5,0,2015
144040,The Detroit Fest,1,5,1,,,,https://www.indiegogo.com/projects/the-detroit-fest,Flexible Funding, Michigan,Detroit,285,10000,3,0,2014
137282,Looking Out Car Windows Album,1,1,1,,,,https://www.indiegogo.com/projects/looking-out-car-windows-album,Flexible Funding, California,Chico,20,1000,2,0,2013
151309,Apple Hill String Quartet records first CD,1,NULL,1,,,,https://www.indiegogo.com/projects/apple-hill-string-quartet-records-first-cd,Flexible Funding, New Hampshire,Nelson,11735,15000,78,0,2014
171605,The Satin Dollz UK Tour!,1,NULL,1,,,,https://www.indiegogo.com/projects/the-satin-dollz-uk-tour,Flexible Funding, California,Los Angeles,1555,7500,21,0,2013
309233,The Calefaction - NEW ALBUM MERCH & TOUR!!!,1,NULL,1,,,,https://www.indiegogo.com/projects/the-calefaction-new-album-merch-tour,Flexible Funding, California,San Diego,206,1000,21,0,2012
179698,The Movement,1,NULL,1,,,,https://www.indiegogo.com/projects/the-movement--55,Flexible Funding, California,san diego,0,2000,0,0,2013
294724,Superflux Ensemble 30:30:30,1,11,1,,,,https://www.indiegogo.com/projects/superflux-ensemble-30-30-30,Flexible Funding, New York,New York City,5420,22000,25,0,2012
266220,The Dirty Words new EP,1,3,1,,,,https://www.indiegogo.com/projects/the-dirty-words-new-ep,Flexible Funding, New York,Brooklyn,210,4000,5,0,2012
190210,Rodney Mashia - Debut CD,1,NULL,1,,,,https://www.indiegogo.com/projects/rodney-mashia-debut-cd,Flexible Funding, Massachusetts,Lenox,3755,15000,25,0,2013
299775,Debbie Birdsall's debut album Communion focuses on Personal Spiritual Worship,1,NULL,1,,,,https://www.indiegogo.com/projects/debbie-birdsall-s-debut-album-communion-focuses-on-personal-spiritual-worship,Flexible Funding, Pennsylvania,Lancaster,35,1200,3,0,2012
131905,Rachel Rodriguez-Bilingual Children's Album,1,16,1,,,,https://www.indiegogo.com/projects/rachel-rodriguez-bilingual-children-s-album,Flexible Funding, Tennessee,Nashville,4285,6000,71,0,2014
148783,Two CD set A Tribute To The Divine One: Sarah Vaughan,1,3,1,,,,https://www.indiegogo.com/projects/two-cd-set-a-tribute-to-the-divine-one-sarah-vaughan,Flexible Funding, Pennsylvania,philadelphia,60,9000,1,0,2014
287416,Save Beatles-A-Rama!!! Phase 2,1,NULL,1,,,,https://www.indiegogo.com/projects/save-beatles-a-rama-phase-2,Flexible Funding, California,Mission Viejo,785,60000,1,0,2012
277360,Beats From Down Under,1,NULL,1,,,,https://www.indiegogo.com/projects/beats-from-down-under,Fixed Funding, Georgia,Atlanta,0,5000,0,0,2012
197453,Midnight Mayfair Pre Order,1,NULL,1,,,,https://www.indiegogo.com/projects/midnight-mayfair-pre-order,Flexible Funding, California,Los Angeles,503,2500,20,0,2013
14476,The Secret Music of The Middle Passage,1,NULL,1,,,,https://www.indiegogo.com/projects/the-secret-music-of-the-middle-passage,Flexible Funding, California,Los Angeles,8910,10000,89,0,2014
146365,We made it to the SUPERBOWL but we need Winter stuff!,1,3,1,,,,https://www.indiegogo.com/projects/we-made-it-to-the-superbowl-but-we-need-winter-stuff,Flexible Funding, New York,Dobbs Ferry,628,5000,13,0,2014
220520,Animation Film Soundtrack CD,1,5,1,,,,https://www.indiegogo.com/projects/animation-film-soundtrack-cd,Flexible Funding, California,ojai,35,7000,1,0,2013
208660,Praise Report Funding Campaign,1,5,1,,,,https://www.indiegogo.com/projects/praise-report-funding-campaign,Flexible Funding, Tennessee,Memphis,290,3000,10,0,2013
23336,Project Rogue - Titans,1,10,1,,,,https://www.indiegogo.com/projects/project-rogue-titans--2,Flexible Funding, California,San Francisco,9710,70000,14,0,2014
172513,Jason Pawlak Singer Songwriter,1,2,1,,,,https://www.indiegogo.com/projects/jason-pawlak-singer-songwriter,Flexible Funding, Florida,Orlando,5,5000,0,0,2013
255194,Help Us Realize Our Dream To Perform,1,NULL,1,,,,https://www.indiegogo.com/projects/help-us-realize-our-dream-to-perform,Flexible Funding, Texas,Edingburg,0,2600,0,0,2012
126922,Luke Staab Deepher Dude 2013,1,NULL,1,,,,https://www.indiegogo.com/projects/luke-staab-deepher-dude-2013,Flexible Funding, Pennsylvania,Philadelphia,145,500,29,0,2013
254057,Stephanie Lee's CD!,1,NULL,1,,,,https://www.indiegogo.com/projects/stephanie-lee-s-cd,Flexible Funding, Michigan,Bay City,20,1200,2,0,2012
165848,The Jonathan Hooks EP Project,1,NULL,1,,,,https://www.indiegogo.com/projects/the-jonathan-hooks-ep-project,Flexible Funding, New York,New York,2810,1500,187,0,2014
329454,Help Await The Desolation Fund OUR EP,1,2,1,,,,https://www.indiegogo.com/projects/help-await-the-desolation-fund-our-ep,Flexible Funding, Texas,Houston,0,500,0,0,2013
3105,History of Something EP,1,NULL,1,,,,https://www.indiegogo.com/projects/history-of-something-ep,Flexible Funding, Massachusetts,Worcester,895,500,179,0,2014
187246,Social Repose's new music video,1,NULL,1,,,,https://www.indiegogo.com/projects/social-repose-s-new-music-video,Flexible Funding, Maryland,Bethesda,150,1500,10,0,2013
131054,Helping someone to reach their dreams....,1,1,1,,,,https://www.indiegogo.com/projects/helping-someone-to-reach-their-dreams,Flexible Funding, Florida,North Miami Beach,0,500,0,0,2013
130515,Jazz Adixx Tomorrows Yesterday,1,1,1,,,,https://www.indiegogo.com/projects/jazz-adixx-tomorrows-yesterday,Fixed Funding, Virginia,Ashburn,1869,1600,117,0,2013
158781,Beliu Kay EP Music Album,1,2,1,,,,https://www.indiegogo.com/projects/beliu-kay-ep-music-album,Flexible Funding, California,Los Angeles,365,3000,12,0,2014
188357,Tin Can Tourists' New Deal!,1,NULL,1,,,,https://www.indiegogo.com/projects/tin-can-tourists-new-deal,Flexible Funding, Arizona,Bisbee,1930,3000,64,0,2013
2942,Let your voice be heard for a cause - SING To End Homelessness!,1,3,1,,,,https://www.indiegogo.com/projects/let-your-voice-be-heard-for-a-cause-sing-to-end-homelessness,Flexible Funding, Florida,Orlando,0,10000,0,0,2014
125059,The Next Marty Friedman?,1,5,1,,,,https://www.indiegogo.com/projects/the-next-marty-friedman,Flexible Funding, Wisconsin,Milwaukee,0,17000,0,0,2013
326063,CHANTAE CANN with YOUR help!,1,8,1,,,,https://www.indiegogo.com/projects/chantae-cann-with-your-help,Flexible Funding, Georgia,Atlanta,3170,20000,16,0,2013
192365,DEATH TO CHAINS,1,5,1,,,,https://www.indiegogo.com/projects/death-to-chains,Flexible Funding, Texas,Dallas TX,29273,40000,73,0,2013
179146,Time & Efforts American Tour,1,NULL,1,,,,https://www.indiegogo.com/projects/time-efforts-american-tour,Flexible Funding, Maryland,Baltimore,0,4000,0,0,2013
241247,C. Lewis,1,NULL,1,,,,https://www.indiegogo.com/projects/c-lewis,Flexible Funding, North Carolina,Durham,0,1500,0,0,2011
171922,Prince Gudda's Summer Tour,1,3,1,,,,https://www.indiegogo.com/projects/prince-gudda-s-summer-tour,Flexible Funding, Georgia,Atlanta,0,10000,0,0,2013
326636,Bucks for Chuck,1,1,1,,,,https://www.indiegogo.com/projects/bucks-for-chuck,Flexible Funding, Michigan,Lake Orion,915,3000,31,0,2013
301282,Witch and Toad's New CD,1,1,1,,,,https://www.indiegogo.com/projects/witch-and-toad-s-new-cd,Flexible Funding, Ohio,Cleveland,0,5000,0,0,2012
134518,For The Better New EP,1,NULL,1,,,,https://www.indiegogo.com/projects/for-the-better-new-ep,Flexible Funding, Pennsylvania,California,85,1500,6,0,2014
163033,Send the LHS Jazz Combo to Monterey!,1,4,1,,,,https://www.indiegogo.com/projects/send-the-lhs-jazz-combo-to-monterey,Flexible Funding, Massachusetts,Lexington,1085,6000,18,0,2014
40990,The GW Vibes - 15 Years Celebration Fundraiser,1,21,1,,,,https://www.indiegogo.com/projects/the-gw-vibes-15-years-celebration-fundraiser,Flexible Funding, District of Columbia,Washington,2375,5000,48,0,2014
192602,Help Leda record our first album!,1,4,1,,,,https://www.indiegogo.com/projects/help-leda-record-our-first-album,Flexible Funding, New York,Brooklyn,4087,3500,117,0,2013
179586,WE HAVE THE TECHNOLOGY Getting Un-Robbed And Finishing Records Fundraiser-O-Rama,1,1,1,,,,https://www.indiegogo.com/projects/we-have-the-technology-getting-un-robbed-and-finishing-records-fundraiser-o-rama,Flexible Funding, Kansas,Wichita,1511,1000,151,0,2013
779,Help Angela Charles Fund Her Debut Album,1,NULL,1,,,,https://www.indiegogo.com/projects/help-angela-charles-fund-her-debut-album,Flexible Funding, Maryland,Annapolis/Baltimore,2276,20000,11,0,2014
300147,Strung Out - The New LP from LUCKY CRIMINAL - Physical Media Project,1,NULL,1,,,,https://www.indiegogo.com/projects/strung-out-the-new-lp-from-lucky-criminal-physical-media-project,Fixed Funding,NULL,Lake Orion,500,9000,6,0,2014
318927,Lets do this together..,1,NULL,1,,,,https://www.indiegogo.com/projects/lets-do-this-together,Flexible Funding, Tennessee,nashville,35,10000,0,0,2013
299030,The Grey Matter Review Fundraiser,1,NULL,1,,,,https://www.indiegogo.com/projects/the-grey-matter-review-fundraiser,Flexible Funding, Illinois,Chicago,790,4000,20,0,2013
136319,This Gospel Music Moves Me,1,1,1,,,,https://www.indiegogo.com/projects/this-gospel-music-moves-me,Fixed Funding, Washington,Seattle,105,65000,0,0,2014
255745,Help Brian March Drum Corps,1,NULL,1,,,,https://www.indiegogo.com/projects/help-brian-march-drum-corps,Flexible Funding, Iowa,Davenport,0,2000,0,0,2012
44985,Video Game Music on Drums! - BitFlamDrag,1,NULL,1,,,,https://www.indiegogo.com/projects/video-game-music-on-drums-bitflamdrag,Flexible Funding, Michigan,Kalamazoo,0,1500,0,0,2014
261513,sucess,1,4,1,,,,https://www.indiegogo.com/projects/sucess--4,Flexible Funding, Alaska,juneau,0,5000,0,0,2012
50438,My First Music Album,1,4,1,,,,https://www.indiegogo.com/projects/my-first-music-album,Flexible Funding, California,Fresno,0,3000,0,0,2014
213896,Concert with Avicci,1,NULL,1,,,,https://www.indiegogo.com/projects/concert-with-avicci,Flexible Funding, California,los angeles,0,50000,0,0,2013
271647,Help the Homeless!,1,1,1,,,,https://www.indiegogo.com/projects/help-the-homeless--4,Flexible Funding, North Carolina,Charlotte,0,2000,0,0,2012
214593,Tragedy in a Space,1,1,1,,,,https://www.indiegogo.com/projects/tragedy-in-a-space,Flexible Funding, California,redondo beach,0,30000,0,0,2013
28647,Weird City Fest: Making Austin's First Hip-Hop Festival,1,6,1,,,,https://www.indiegogo.com/projects/weird-city-fest-making-austin-s-first-hip-hop-festival,Flexible Funding, Texas,Austin,8783,25000,35,0,2014
2570,Magic Brunch,1,3,1,,,,https://www.indiegogo.com/projects/magic-brunch,Flexible Funding, Wisconsin,Appleton,2035,2000,102,0,2014
588,Daydream - Music Video,1,7,1,,,,https://www.indiegogo.com/projects/daydream-music-video,Flexible Funding, California,Los Angeles,10008,10000,100,0,2014
175375,Help New Indie Record Label go International,1,3,1,,,,https://www.indiegogo.com/projects/help-new-indie-record-label-go-international,Flexible Funding, Tennessee,Memphis,5,10000,0,0,2013
289219,To Complete the Album Dream,1,3,1,,,,https://www.indiegogo.com/projects/to-complete-the-album-dream,Flexible Funding,NULL,London UK,0,10000,0,0,2012
235378,Fastest Rising Independent Music Artist To Come Out Of The Mid-West,1,NULL,1,,,,https://www.indiegogo.com/projects/fastest-rising-independent-music-artist-to-come-out-of-the-mid-west,Flexible Funding, Missouri,Kansas City,0,5000,0,0,2011
240444,Help Fund AK & Her Kalashnikovs 1st Recording!,1,1,1,,,,https://www.indiegogo.com/projects/help-fund-ak-her-kalashnikovs-1st-recording,Flexible Funding, California,Los Angeles,895,4000,22,0,2011
52328,Kristina Blanchflower's Angry Axe,1,9,1,,,,https://www.indiegogo.com/projects/kristina-blanchflower-s-angry-axe,Flexible Funding, Massachusetts,Somerville,9522,9000,106,0,2014
86850,Bullet Method Album Funding!,1,9,1,,,,https://www.indiegogo.com/projects/bullet-method-album-funding,Flexible Funding, Pennsylvania,United States,1030,1000,103,0,2015
265029,East River String Band CD & LP,1,7,1,,,,https://www.indiegogo.com/projects/east-river-string-band-cd-lp,Flexible Funding, New York,New York,655,5000,13,0,2012
333355,FlySoar EP & Pride Video Campaign,1,6,1,,,,https://www.indiegogo.com/projects/flysoar-ep-pride-video-campaign,Flexible Funding, Maryland,Silver Spring,140,6000,2,0,2014
30916,Already There Music Video Debut,1,2,1,,,,https://www.indiegogo.com/projects/already-there-music-video-debut,Flexible Funding, Hawaii,Ewa Beach,216,2500,9,0,2014
329876,Downtown Brown's 6th Studio Album 'MASTERZ OF THE UNIVERSE'!,1,7,1,,,,https://www.indiegogo.com/projects/downtown-brown-s-6th-studio-album-masterz-of-the-universe,Flexible Funding, Michigan,Detroit,11886,11000,108,0,2013
276592,Help Roni Get Back the Love of Music,1,2,1,,,,https://www.indiegogo.com/projects/help-roni-get-back-the-love-of-music,Flexible Funding, Tennessee,Nashville,140,7000,2,0,2012
156383,Typical Girl - Mary Desmond,1,3,1,,,,https://www.indiegogo.com/projects/typical-girl-mary-desmond,Flexible Funding, California,Dove Canyon,4109,15000,27,0,2014
182063,A New Challenger Approaches Music Video,1,1,1,,,,https://www.indiegogo.com/projects/a-new-challenger-approaches-music-video,Flexible Funding, California,San Diego,430,3500,12,0,2013
134108,New Brothers Barton Album,1,5,1,,,,https://www.indiegogo.com/projects/new-brothers-barton-album,Flexible Funding, California,Bakersfield,6430,13000,49,0,2014
249973,Hotel Elefant: Concert II,1,7,1,,,,https://www.indiegogo.com/projects/hotel-elefant-concert-ii,Flexible Funding, New York,New York,4000,7000,57,0,2012
33575,Christian Blevins' Second Album,1,1,1,,,,https://www.indiegogo.com/projects/christian-blevins-second-album,Flexible Funding, Florida,Pensacola,0,500,0,0,2014
333783,Prospect,1,NULL,1,,,,https://www.indiegogo.com/projects/prospect,Flexible Funding, Massachusetts,Cambridge,3483,80000,4,0,2013
258861,Help launch a talented 13 year old drummer's music career,1,NULL,1,,,,https://www.indiegogo.com/projects/help-launch-a-talented-13-year-old-drummer-s-music-career,Flexible Funding, Massachusetts,Boston,235,550,43,0,2012
295035,The New Woodford Way Album,1,NULL,1,,,,https://www.indiegogo.com/projects/the-new-woodford-way-album,Flexible Funding, Massachusetts,Northampton,725,3000,24,0,2012
245064,Regret the Hour Fundrasier for new EP,1,NULL,1,,,,https://www.indiegogo.com/projects/regret-the-hour-fundrasier-for-new-ep,Flexible Funding, New York,Nyack,1075,1000,108,0,2011
84300,NG3: Help fund my first full length studio album!,1,3,1,,,,https://www.indiegogo.com/projects/ng3-help-fund-my-first-full-length-studio-album,Flexible Funding, West Virginia,Hurricane,650,650,100,0,2015
135437,Purple Romance Debut Album!,1,NULL,1,,,,https://www.indiegogo.com/projects/purple-romance-debut-album,Flexible Funding, Michigan,Dowagiac,110,2500,4,0,2014
328899,Help fund The Sky Room's debut album!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-fund-the-sky-room-s-debut-album,Flexible Funding, Florida,Tallahassee,0,500,0,0,2013
59058,Behind the Grey's Full Length Album!!!,1,2,1,,,,https://www.indiegogo.com/projects/behind-the-grey-s-full-length-album,Flexible Funding, Pennsylvania,Scranton,1621,6000,27,0,2014
131630,MyMusic Education Charity Drive!,1,5,1,,,,https://www.indiegogo.com/projects/mymusic-education-charity-drive,Flexible Funding, California,Los Angeles,12869,10000,129,0,2013
